Ensembl ID	HPO	hgncSymbol
ENSG00000121361.3	Limbs_abnormality	KCNJ8
ENSG00000069431.11	Limbs_abnormality	ABCC9
ENSG00000133703.11	Limbs_abnormality	KRAS
ENSG00000087494.15	Limbs_abnormality	PTHLH
ENSG00000013573.16	Limbs_abnormality	DDX11
ENSG00000139132.14	Limbs_abnormality	FGD4
ENSG00000018236.14	Limbs_abnormality	CNTN1
ENSG00000111424.10	Limbs_abnormality	VDR
ENSG00000139219.17	Limbs_abnormality	COL2A1
ENSG00000174233.11	Limbs_abnormality	ADCY6
ENSG00000167548.14	Limbs_abnormality	KMT2D
ENSG00000094914.12	Limbs_abnormality	AAAS
ENSG00000185482.7	Limbs_abnormality	STAC3
ENSG00000166986.14	Limbs_abnormality	MARS
ENSG00000155980.11	Limbs_abnormality	KIF5A
ENSG00000135454.13	Limbs_abnormality	B4GALNT1
ENSG00000174106.2	Limbs_abnormality	LEMD3
ENSG00000111670.14	Limbs_abnormality	GNPTAB
ENSG00000017427.15	Limbs_abnormality	IGF1
ENSG00000151148.13	Limbs_abnormality	UBE3B
ENSG00000111199.10	Limbs_abnormality	TRPV4
ENSG00000174437.16	Limbs_abnormality	ATP2A2
ENSG00000179295.17	Limbs_abnormality	PTPN11
ENSG00000089225.19	Limbs_abnormality	TBX5
ENSG00000135111.15	Limbs_abnormality	TBX3
ENSG00000152137.6	Limbs_abnormality	HSPB8
ENSG00000111775.2	Limbs_abnormality	COX6A1
ENSG00000185344.13	Limbs_abnormality	ATP6V0A2
ENSG00000165474.5	Limbs_abnormality	GJB2
ENSG00000121742.16	Limbs_abnormality	GJB6
ENSG00000102683.7	Limbs_abnormality	SGCG
ENSG00000151835.14	Limbs_abnormality	SACS
ENSG00000132932.16	Limbs_abnormality	ATP8A2
ENSG00000187676.7	Limbs_abnormality	B3GLCT
ENSG00000139618.14	Limbs_abnormality	BRCA2
ENSG00000133104.12	Limbs_abnormality	SPG20
ENSG00000133103.16	Limbs_abnormality	COG6
ENSG00000139687.13	Limbs_abnormality	RB1
ENSG00000215417.12	Limbs_abnormality	MIR17HG
ENSG00000183098.10	Limbs_abnormality	GPC6
ENSG00000175198.15	Limbs_abnormality	PCCA
ENSG00000102452.15	Limbs_abnormality	NALCN
ENSG00000102466.15	Limbs_abnormality	FGF14
ENSG00000174405.13	Limbs_abnormality	LIG4
ENSG00000157227.12	Limbs_abnormality	MMP14
ENSG00000100836.10	Limbs_abnormality	PABPN1
ENSG00000092054.12	Limbs_abnormality	MYH7
ENSG00000176165.10	Limbs_abnormality	FOXG1
ENSG00000100478.14	Limbs_abnormality	AP4S1
ENSG00000100934.14	Limbs_abnormality	SEC23A
ENSG00000168282.5	Limbs_abnormality	MGAT2
ENSG00000198513.11	Limbs_abnormality	ATL1
ENSG00000100503.23	Limbs_abnormality	NIN
ENSG00000100523.14	Limbs_abnormality	DDHD1
ENSG00000125378.15	Limbs_abnormality	BMP4
ENSG00000131979.18	Limbs_abnormality	GCH1
ENSG00000165617.14	Limbs_abnormality	DACT1
ENSG00000072121.15	Limbs_abnormality	ZFYVE26
ENSG00000198732.10	Limbs_abnormality	SMOC1
ENSG00000119614.2	Limbs_abnormality	VSX2
ENSG00000170345.9	Limbs_abnormality	FOS
ENSG00000009830.11	Limbs_abnormality	POMT2
ENSG00000042088.13	Limbs_abnormality	TDP1
ENSG00000140092.14	Limbs_abnormality	FBLN5
ENSG00000100815.12	Limbs_abnormality	TRIP11
ENSG00000066427.21	Limbs_abnormality	ATXN3
ENSG00000133937.4	Limbs_abnormality	GSC
ENSG00000197102.10	Limbs_abnormality	DYNC1H1
ENSG00000203485.12	Limbs_abnormality	INF2
ENSG00000185024.16	Limbs_abnormality	BRF1
ENSG00000170113.15	Limbs_abnormality	NIPA1
ENSG00000254585.2	Limbs_abnormality	MAGEL2
ENSG00000182636.5	Limbs_abnormality	NDN
ENSG00000128731.15	Limbs_abnormality	HERC2
ENSG00000175344.17	Limbs_abnormality	CHRNA7
ENSG00000140199.11	Limbs_abnormality	SLC12A6
ENSG00000169105.7	Limbs_abnormality	CHST14
ENSG00000092529.23	Limbs_abnormality	CAPN3
ENSG00000159459.11	Limbs_abnormality	UBR1
ENSG00000104133.14	Limbs_abnormality	SPG11
ENSG00000166710.17	Limbs_abnormality	B2M
ENSG00000166147.13	Limbs_abnormality	FBN1
ENSG00000137869.14	Limbs_abnormality	CYP19A1
ENSG00000166794.4	Limbs_abnormality	PPIB
ENSG00000090487.10	Limbs_abnormality	SPG21
ENSG00000234438.3	Limbs_abnormality	KBTBD13
ENSG00000166949.15	Limbs_abnormality	SMAD3
ENSG00000172379.20	Limbs_abnormality	ARNT2
ENSG00000177082.12	Limbs_abnormality	WDR73
ENSG00000166716.9	Limbs_abnormality	ZNF592
ENSG00000157766.15	Limbs_abnormality	ACAN
ENSG00000140522.11	Limbs_abnormality	RLBP1
ENSG00000140521.12	Limbs_abnormality	POLG
ENSG00000166813.14	Limbs_abnormality	KIF7
ENSG00000188095.4	Limbs_abnormality	MESP2
ENSG00000197299.10	Limbs_abnormality	BLM
ENSG00000184056.14	Limbs_abnormality	VPS33B
ENSG00000140563.14	Limbs_abnormality	MCTP2
ENSG00000140443.13	Limbs_abnormality	IGF1R
ENSG00000131873.5	Limbs_abnormality	CHSY1
ENSG00000188536.12	Limbs_abnormality	HBA2
ENSG00000007541.16	Limbs_abnormality	PIGQ
ENSG00000103266.10	Limbs_abnormality	STUB1
ENSG00000090581.9	Limbs_abnormality	GNPTG
ENSG00000103249.17	Limbs_abnormality	CLCN7
ENSG00000162065.12	Limbs_abnormality	TBC1D24
ENSG00000103313.12	Limbs_abnormality	MEFV
ENSG00000005339.14	Limbs_abnormality	CREBBP
ENSG00000217930.7	Limbs_abnormality	PAM16
ENSG00000189067.12	Limbs_abnormality	LITAF
ENSG00000072864.14	Limbs_abnormality	NDE1
ENSG00000103489.11	Limbs_abnormality	XYLT1
ENSG00000170540.14	Limbs_abnormality	ARL6IP1
ENSG00000178188.14	Limbs_abnormality	SH2B1
ENSG00000177455.12	Limbs_abnormality	CD19
ENSG00000079616.12	Limbs_abnormality	KIF22
ENSG00000080603.16	Limbs_abnormality	SRCAP
ENSG00000102935.11	Limbs_abnormality	ZNF423
ENSG00000167207.11	Limbs_abnormality	NOD2
ENSG00000103449.11	Limbs_abnormality	SALL1
ENSG00000140718.20	Limbs_abnormality	FTO
ENSG00000176842.14	Limbs_abnormality	IRX5
ENSG00000205336.11	Limbs_abnormality	ADGRG1
ENSG00000140854.12	Limbs_abnormality	KATNB1
ENSG00000166548.15	Limbs_abnormality	TK2
ENSG00000102878.16	Limbs_abnormality	HSF4
ENSG00000102977.13	Limbs_abnormality	ACD
ENSG00000062038.13	Limbs_abnormality	CDH3
ENSG00000090861.15	Limbs_abnormality	AARS
ENSG00000102967.11	Limbs_abnormality	DHODH
ENSG00000103089.8	Limbs_abnormality	FA2H
ENSG00000065427.14	Limbs_abnormality	KARS
ENSG00000178573.6	Limbs_abnormality	MAF
ENSG00000261609.5	Limbs_abnormality	GAN
ENSG00000225614.2	Limbs_abnormality	ZNF469
ENSG00000167513.8	Limbs_abnormality	CDT1
ENSG00000141012.12	Limbs_abnormality	GALNS
ENSG00000167522.14	Limbs_abnormality	ANKRD11
ENSG00000197912.14	Limbs_abnormality	SPG7
ENSG00000131165.14	Limbs_abnormality	CHMP1A
ENSG00000205899.3	Limbs_abnormality	BHLHA9
ENSG00000177374.12	Limbs_abnormality	HIC1
ENSG00000007168.12	Limbs_abnormality	PAFAH1B1
ENSG00000040531.14	Limbs_abnormality	CTNS
ENSG00000091592.15	Limbs_abnormality	NLRP1
ENSG00000179148.9	Limbs_abnormality	ALOXE3
ENSG00000178971.13	Limbs_abnormality	CTC1
ENSG00000133020.4	Limbs_abnormality	MYH8
ENSG00000125414.18	Limbs_abnormality	MYH2
ENSG00000109063.14	Limbs_abnormality	MYH3
ENSG00000109099.13	Limbs_abnormality	PMP22
ENSG00000108474.16	Limbs_abnormality	PIGL
ENSG00000108557.18	Limbs_abnormality	RAI1
ENSG00000108641.14	Limbs_abnormality	B9D1
ENSG00000160602.13	Limbs_abnormality	NEK8
ENSG00000196712.17	Limbs_abnormality	NF1
ENSG00000275410.4	Limbs_abnormality	HNF1B
ENSG00000173991.5	Limbs_abnormality	TCAP
ENSG00000126351.12	Limbs_abnormality	THRA
ENSG00000186395.7	Limbs_abnormality	KRT10
ENSG00000171403.9	Limbs_abnormality	KRT9
ENSG00000186847.5	Limbs_abnormality	KRT14
ENSG00000128422.15	Limbs_abnormality	KRT17
ENSG00000173801.16	Limbs_abnormality	JUP
ENSG00000141756.18	Limbs_abnormality	FKBP10
ENSG00000068120.14	Limbs_abnormality	COASY
ENSG00000167941.2	Limbs_abnormality	SOST
ENSG00000141349.8	Limbs_abnormality	G6PC3
ENSG00000180340.6	Limbs_abnormality	FZD2
ENSG00000108883.12	Limbs_abnormality	EFTUD2
ENSG00000225190.10	Limbs_abnormality	PLEKHM1
ENSG00000120071.13	Limbs_abnormality	KANSL1
ENSG00000108379.9	Limbs_abnormality	WNT3
ENSG00000064195.7	Limbs_abnormality	DLX3
ENSG00000108823.15	Limbs_abnormality	SGCA
ENSG00000108821.13	Limbs_abnormality	COL1A1
ENSG00000015532.9	Limbs_abnormality	XYLT2
ENSG00000183691.4	Limbs_abnormality	NOG
ENSG00000141378.14	Limbs_abnormality	PTRH2
ENSG00000121075.9	Limbs_abnormality	TBX4
ENSG00000256525.6	Limbs_abnormality	POLG2
ENSG00000108946.14	Limbs_abnormality	PRKAR1A
ENSG00000125398.5	Limbs_abnormality	SOX9
ENSG00000166685.11	Limbs_abnormality	COG1
ENSG00000125454.11	Limbs_abnormality	SLC25A19
ENSG00000182173.12	Limbs_abnormality	TSEN54
ENSG00000161533.11	Limbs_abnormality	ACOX1
ENSG00000129667.12	Limbs_abnormality	RHBDF2
ENSG00000181038.13	Limbs_abnormality	METTL23
ENSG00000141543.9	Limbs_abnormality	EIF4A3
ENSG00000184009.9	Limbs_abnormality	ACTG1
ENSG00000185624.14	Limbs_abnormality	P4HB
ENSG00000183010.16	Limbs_abnormality	PYCR1
ENSG00000101596.14	Limbs_abnormality	SMCHD1
ENSG00000101577.9	Limbs_abnormality	LPIN2
ENSG00000154864.11	Limbs_abnormality	PIEZO2
ENSG00000101773.18	Limbs_abnormality	RBBP8
ENSG00000053747.15	Limbs_abnormality	LAMA3
ENSG00000134504.12	Limbs_abnormality	KCTD1
ENSG00000152217.16	Limbs_abnormality	SETBP1
ENSG00000141627.13	Limbs_abnormality	DYM
ENSG00000141646.13	Limbs_abnormality	SMAD4
ENSG00000196628.15	Limbs_abnormality	TCF4
ENSG00000166396.12	Limbs_abnormality	SERPINB7
ENSG00000060069.16	Limbs_abnormality	CTDP1
ENSG00000141759.14	Limbs_abnormality	TXNL4A
ENSG00000167468.16	Limbs_abnormality	GPX4
ENSG00000118046.14	Limbs_abnormality	STK11
ENSG00000173976.15	Limbs_abnormality	RAX2
ENSG00000126934.13	Limbs_abnormality	MAP2K2
ENSG00000196365.11	Limbs_abnormality	LONP1
ENSG00000125656.8	Limbs_abnormality	CLPP
ENSG00000171105.13	Limbs_abnormality	INSR
ENSG00000090674.15	Limbs_abnormality	MCOLN1
ENSG00000032444.15	Limbs_abnormality	PNPLA6
ENSG00000142303.13	Limbs_abnormality	ADAMTS10
ENSG00000079805.16	Limbs_abnormality	DNM2
ENSG00000102575.10	Limbs_abnormality	ACP5
ENSG00000104774.12	Limbs_abnormality	MAN2B1
ENSG00000008441.16	Limbs_abnormality	NFIX
ENSG00000074181.8	Limbs_abnormality	NOTCH3
ENSG00000105647.16	Limbs_abnormality	PIK3R2
ENSG00000105664.10	Limbs_abnormality	COMP
ENSG00000124299.13	Limbs_abnormality	PEPD
ENSG00000196218.12	Limbs_abnormality	RYR1
ENSG00000105221.16	Limbs_abnormality	AKT2
ENSG00000105227.14	Limbs_abnormality	PRX
ENSG00000090006.17	Limbs_abnormality	LTBP4
ENSG00000105329.9	Limbs_abnormality	TGFB1
ENSG00000105409.16	Limbs_abnormality	ATP1A3
ENSG00000105722.9	Limbs_abnormality	ERF
ENSG00000105429.12	Limbs_abnormality	MEGF8
ENSG00000104884.14	Limbs_abnormality	ERCC2
ENSG00000012061.15	Limbs_abnormality	ERCC1
ENSG00000125744.11	Limbs_abnormality	RTN2
ENSG00000169515.5	Limbs_abnormality	CCDC8
ENSG00000181027.10	Limbs_abnormality	FKRP
ENSG00000118162.13	Limbs_abnormality	KPTN
ENSG00000169169.14	Limbs_abnormality	CPT1C
ENSG00000010361.13	Limbs_abnormality	FUZ
ENSG00000105357.15	Limbs_abnormality	MYH14
ENSG00000105568.17	Limbs_abnormality	PPP2R1A
ENSG00000101282.8	Limbs_abnormality	RSPO4
ENSG00000125835.18	Limbs_abnormality	SNRPB
ENSG00000125779.21	Limbs_abnormality	PANK2
ENSG00000171867.16	Limbs_abnormality	PRNP
ENSG00000132646.10	Limbs_abnormality	PCNA
ENSG00000101292.7	Limbs_abnormality	PROKR2
ENSG00000101311.15	Limbs_abnormality	FERMT1
ENSG00000125845.6	Limbs_abnormality	BMP2
ENSG00000125863.18	Limbs_abnormality	MKKS
ENSG00000101384.11	Limbs_abnormality	JAG1
ENSG00000132669.12	Limbs_abnormality	RIN2
ENSG00000125813.13	Limbs_abnormality	PAX1
ENSG00000100997.18	Limbs_abnormality	ABHD12
ENSG00000171456.16	Limbs_abnormality	ASXL1
ENSG00000078747.14	Limbs_abnormality	ITCH
ENSG00000125965.8	Limbs_abnormality	GDF5
ENSG00000101347.8	Limbs_abnormality	SAMHD1
ENSG00000204103.3	Limbs_abnormality	MAFB
ENSG00000196839.12	Limbs_abnormality	ADA
ENSG00000124155.17	Limbs_abnormality	PIGT
ENSG00000197496.5	Limbs_abnormality	SLC2A10
ENSG00000101126.15	Limbs_abnormality	ADNP
ENSG00000000419.12	Limbs_abnormality	DPM1
ENSG00000101115.12	Limbs_abnormality	SALL4
ENSG00000124222.22	Limbs_abnormality	STX16
ENSG00000087460.24	Limbs_abnormality	GNAS
ENSG00000203883.6	Limbs_abnormality	SOX18
ENSG00000183421.11	Limbs_abnormality	RIPK4
ENSG00000160200.17	Limbs_abnormality	CBS
ENSG00000142173.14	Limbs_abnormality	COL6A2
ENSG00000160299.16	Limbs_abnormality	PCNT
ENSG00000100075.9	Limbs_abnormality	SLC25A1
ENSG00000093010.13	Limbs_abnormality	COMT
ENSG00000244486.8	Limbs_abnormality	SCARF2
ENSG00000186716.20	Limbs_abnormality	BCR
ENSG00000250479.8	Limbs_abnormality	CHCHD10
ENSG00000100014.19	Limbs_abnormality	SPECC1L
ENSG00000186575.17	Limbs_abnormality	NF2
ENSG00000100225.17	Limbs_abnormality	FBXO7
ENSG00000184381.18	Limbs_abnormality	PLA2G6
ENSG00000100393.12	Limbs_abnormality	EP300
ENSG00000077942.18	Limbs_abnormality	FBLN1
ENSG00000100241.20	Limbs_abnormality	SBF1
ENSG00000251322.7	Limbs_abnormality	SHANK3
ENSG00000185960.13	Limbs_abnormality	SHOX
ENSG00000185960.13_PAR_Y	Limbs_abnormality	SHOX
ENSG00000157399.14	Limbs_abnormality	ARSE
ENSG00000196459.13	Limbs_abnormality	TRAPPC2
ENSG00000046651.14	Limbs_abnormality	OFD1
ENSG00000181544.13	Limbs_abnormality	FANCB
ENSG00000188158.14	Limbs_abnormality	NHS
ENSG00000177189.12	Limbs_abnormality	RPS6KA3
ENSG00000012174.11	Limbs_abnormality	MBTPS2
ENSG00000102172.15	Limbs_abnormality	SMS
ENSG00000102174.8	Limbs_abnormality	PHEX
ENSG00000067992.12	Limbs_abnormality	PDK3
ENSG00000004848.7	Limbs_abnormality	ARX
ENSG00000198947.15	Limbs_abnormality	DMD
ENSG00000183337.16	Limbs_abnormality	BCOR
ENSG00000182872.15	Limbs_abnormality	RBM10
ENSG00000130985.16	Limbs_abnormality	UBA1
ENSG00000102312.21	Limbs_abnormality	PORCN
ENSG00000147155.10	Limbs_abnormality	EBP
ENSG00000102145.13	Limbs_abnormality	GATA1
ENSG00000094631.18	Limbs_abnormality	HDAC6
ENSG00000102103.15	Limbs_abnormality	PQBP1
ENSG00000101997.12	Limbs_abnormality	CCDC22
ENSG00000171365.15	Limbs_abnormality	CLCN5
ENSG00000158352.15	Limbs_abnormality	SHROOM4
ENSG00000126012.11	Limbs_abnormality	KDM5C
ENSG00000072501.17	Limbs_abnormality	SMC1A
ENSG00000072506.12	Limbs_abnormality	HSD17B10
ENSG00000086758.15	Limbs_abnormality	HUWE1
ENSG00000172943.19	Limbs_abnormality	PHF8
ENSG00000158526.7	Limbs_abnormality	TSR2
ENSG00000102302.7	Limbs_abnormality	FGD1
ENSG00000184675.9	Limbs_abnormality	AMER1
ENSG00000126970.15	Limbs_abnormality	ZC4H2
ENSG00000131080.14	Limbs_abnormality	EDA2R
ENSG00000169083.16	Limbs_abnormality	AR
ENSG00000090776.5	Limbs_abnormality	EFNB1
ENSG00000184634.15	Limbs_abnormality	MED12
ENSG00000169562.9	Limbs_abnormality	GJB1
ENSG00000147099.19	Limbs_abnormality	HDAC8
ENSG00000147100.10	Limbs_abnormality	SLC16A2
ENSG00000102383.13	Limbs_abnormality	ZDHHC15
ENSG00000196468.7	Limbs_abnormality	FGF16
ENSG00000085224.21	Limbs_abnormality	ATRX
ENSG00000131174.4	Limbs_abnormality	COX7B
ENSG00000165240.18	Limbs_abnormality	ATP7A
ENSG00000122145.14	Limbs_abnormality	TBX22
ENSG00000165288.10	Limbs_abnormality	BRWD3
ENSG00000147180.16	Limbs_abnormality	ZNF711
ENSG00000102393.9	Limbs_abnormality	GLA
ENSG00000123560.13	Limbs_abnormality	PLP1
ENSG00000147224.10	Limbs_abnormality	PRPS1
ENSG00000068366.19	Limbs_abnormality	ACSL4
ENSG00000077721.15	Limbs_abnormality	UBE2A
ENSG00000005893.15	Limbs_abnormality	LAMP2
ENSG00000158290.16	Limbs_abnormality	CUL4B
ENSG00000122126.15	Limbs_abnormality	OCRL
ENSG00000188706.12	Limbs_abnormality	ZDHHC9
ENSG00000156709.13	Limbs_abnormality	AIFM1
ENSG00000147257.13	Limbs_abnormality	GPC3
ENSG00000156531.16	Limbs_abnormality	PHF6
ENSG00000165704.14	Limbs_abnormality	HPRT1
ENSG00000198689.10	Limbs_abnormality	SLC9A6
ENSG00000022267.16	Limbs_abnormality	FHL1
ENSG00000156925.11	Limbs_abnormality	ZIC3
ENSG00000102081.13	Limbs_abnormality	FMR1
ENSG00000010404.17	Limbs_abnormality	IDS
ENSG00000171100.14	Limbs_abnormality	MTM1
ENSG00000160131.13	Limbs_abnormality	VMA21
ENSG00000147383.10	Limbs_abnormality	NSDHL
ENSG00000262919.7	Limbs_abnormality	FAM58A
ENSG00000130821.15	Limbs_abnormality	SLC6A8
ENSG00000180879.13	Limbs_abnormality	SSR4
ENSG00000198910.12	Limbs_abnormality	L1CAM
ENSG00000102030.15	Limbs_abnormality	NAA10
ENSG00000169057.21	Limbs_abnormality	MECP2
ENSG00000196924.14	Limbs_abnormality	FLNA
ENSG00000102125.15	Limbs_abnormality	TAZ
ENSG00000269335.5	Limbs_abnormality	IKBKG
ENSG00000185515.14	Limbs_abnormality	BRCC3
ENSG00000171680.21	Metabbolism_abnormality	PLEKHG5
ENSG00000171735.18	Metabbolism_abnormality	CAMTA1
ENSG00000171608.15	Metabbolism_abnormality	PIK3CD
ENSG00000177000.10	Metabbolism_abnormality	MTHFR
ENSG00000083444.16	Metabbolism_abnormality	PLOD1
ENSG00000184908.17	Metabbolism_abnormality	CLCNKB
ENSG00000159423.16	Metabbolism_abnormality	ALDH4A1
ENSG00000244038.9	Metabbolism_abnormality	DDOST
ENSG00000162551.13	Metabbolism_abnormality	ALPL
ENSG00000142798.17	Metabbolism_abnormality	HSPG2
ENSG00000117308.14	Metabbolism_abnormality	GALE
ENSG00000117305.14	Metabbolism_abnormality	HMGCL
ENSG00000179163.11	Metabbolism_abnormality	FUCA1
ENSG00000158014.14	Metabbolism_abnormality	SLC30A2
ENSG00000004455.16	Metabbolism_abnormality	AK2
ENSG00000188910.7	Metabbolism_abnormality	GJB3
ENSG00000171812.12	Metabbolism_abnormality	COL8A2
ENSG00000119535.17	Metabbolism_abnormality	CSF3R
ENSG00000131238.16	Metabbolism_abnormality	PPT1
ENSG00000084073.8	Metabbolism_abnormality	ZMPSTE24
ENSG00000171793.13	Metabbolism_abnormality	CTPS1
ENSG00000164007.10	Metabbolism_abnormality	CLDN19
ENSG00000164010.13	Metabbolism_abnormality	ERMAP
ENSG00000117394.20	Metabbolism_abnormality	SLC2A1
ENSG00000117400.16	Metabbolism_abnormality	MPL
ENSG00000132763.14	Metabbolism_abnormality	MMACHC
ENSG00000085998.13	Metabbolism_abnormality	POMGNT1
ENSG00000157184.6	Metabbolism_abnormality	CPT2
ENSG00000116133.11	Metabbolism_abnormality	DHCR24
ENSG00000162399.6	Metabbolism_abnormality	BSND
ENSG00000169174.10	Metabbolism_abnormality	PCSK9
ENSG00000132855.4	Metabbolism_abnormality	ANGPTL3
ENSG00000088035.15	Metabbolism_abnormality	ALG6
ENSG00000079739.15	Metabbolism_abnormality	PGM1
ENSG00000116704.7	Metabbolism_abnormality	SLC35D1
ENSG00000116761.11	Metabbolism_abnormality	CTH
ENSG00000117054.13	Metabbolism_abnormality	ACADM
ENSG00000142867.12	Metabbolism_abnormality	BCL10
ENSG00000174842.16	Metabbolism_abnormality	GLMN
ENSG00000162676.11	Metabbolism_abnormality	GFI1
ENSG00000117528.11	Metabbolism_abnormality	ABCD3
ENSG00000188641.12	Metabbolism_abnormality	DPYD
ENSG00000162688.16	Metabbolism_abnormality	AGL
ENSG00000060718.20	Metabbolism_abnormality	COL11A1
ENSG00000155380.11	Metabbolism_abnormality	SLC16A1
ENSG00000134242.15	Metabbolism_abnormality	PTPN22
ENSG00000134200.3	Metabbolism_abnormality	TSHB
ENSG00000134240.11	Metabbolism_abnormality	HMGCS2
ENSG00000134250.19	Metabbolism_abnormality	NOTCH2
ENSG00000265241.6	Metabbolism_abnormality	RBM8A
ENSG00000168509.19	Metabbolism_abnormality	HFE2
ENSG00000136631.12	Metabbolism_abnormality	VPS45
ENSG00000143374.16	Metabbolism_abnormality	TARS2
ENSG00000143442.21	Metabbolism_abnormality	POGZ
ENSG00000160712.12	Metabbolism_abnormality	IL6R
ENSG00000179085.7	Metabbolism_abnormality	DPM3
ENSG00000185499.16	Metabbolism_abnormality	MUC1
ENSG00000177628.15	Metabbolism_abnormality	GBA
ENSG00000143627.17	Metabbolism_abnormality	PKLR
ENSG00000143622.10	Metabbolism_abnormality	RIT1
ENSG00000116586.11	Metabbolism_abnormality	LAMTOR2
ENSG00000160789.19	Metabbolism_abnormality	LMNA
ENSG00000198400.11	Metabbolism_abnormality	NTRK1
ENSG00000163554.12	Metabbolism_abnormality	SPTA1
ENSG00000177807.8	Metabbolism_abnormality	KCNJ10
ENSG00000143318.12	Metabbolism_abnormality	CASQ1
ENSG00000162735.18	Metabbolism_abnormality	PEX19
ENSG00000143224.17	Metabbolism_abnormality	PPOX
ENSG00000143199.17	Metabbolism_abnormality	ADCY10
ENSG00000117479.12	Metabbolism_abnormality	SLC19A2
ENSG00000007933.12	Metabbolism_abnormality	FMO3
ENSG00000116218.12	Metabbolism_abnormality	NPHS2
ENSG00000121454.5	Metabbolism_abnormality	LHX4
ENSG00000135821.17	Metabbolism_abnormality	GLUL
ENSG00000116701.14	Metabbolism_abnormality	NCF2
ENSG00000134371.10	Metabbolism_abnormality	CDC73
ENSG00000000971.15	Metabbolism_abnormality	CFH
ENSG00000244414.6	Metabbolism_abnormality	CFHR1
ENSG00000081248.10	Metabbolism_abnormality	CACNA1S
ENSG00000143839.14	Metabbolism_abnormality	REN
ENSG00000136634.5	Metabbolism_abnormality	IL10
ENSG00000117335.19	Metabbolism_abnormality	CD46
ENSG00000117594.9	Metabbolism_abnormality	HSD11B1
ENSG00000143815.14	Metabbolism_abnormality	LBR
ENSG00000143819.12	Metabbolism_abnormality	EPHX1
ENSG00000143801.16	Metabbolism_abnormality	PSEN2
ENSG00000154342.5	Metabbolism_abnormality	WNT3A
ENSG00000181873.12	Metabbolism_abnormality	IBA57
ENSG00000143632.14	Metabbolism_abnormality	ACTA1
ENSG00000168275.14	Metabbolism_abnormality	COA6
ENSG00000116957.12	Metabbolism_abnormality	TBCE
ENSG00000143669.13	Metabbolism_abnormality	LYST
ENSG00000116984.12	Metabbolism_abnormality	MTR
ENSG00000091483.6	Metabbolism_abnormality	FH
ENSG00000162711.16	Metabbolism_abnormality	NLRP3
ENSG00000171865.9	Metabbolism_abnormality	RNASEH1
ENSG00000084674.14	Metabbolism_abnormality	APOB
ENSG00000115138.10	Metabbolism_abnormality	POMC
ENSG00000084754.10	Metabbolism_abnormality	HADHA
ENSG00000138030.12	Metabbolism_abnormality	KHK
ENSG00000084774.13	Metabbolism_abnormality	CAD
ENSG00000115204.14	Metabbolism_abnormality	MPV17
ENSG00000138002.14	Metabbolism_abnormality	IFT172
ENSG00000158125.9	Metabbolism_abnormality	XDH
ENSG00000277893.1	Metabbolism_abnormality	SRD5A2
ENSG00000091106.18	Metabbolism_abnormality	NLRC4
ENSG00000138075.11	Metabbolism_abnormality	ABCG5
ENSG00000138095.18	Metabbolism_abnormality	LRPPRC
ENSG00000138079.13	Metabbolism_abnormality	SLC3A1
ENSG00000138083.4	Metabbolism_abnormality	SIX3
ENSG00000169604.19	Metabbolism_abnormality	ANTXR1
ENSG00000198380.12	Metabbolism_abnormality	GFPT1
ENSG00000169599.12	Metabbolism_abnormality	NFU1
ENSG00000116001.15	Metabbolism_abnormality	TIA1
ENSG00000124370.10	Metabbolism_abnormality	MCEE
ENSG00000135636.13	Metabbolism_abnormality	DYSF
ENSG00000116096.5	Metabbolism_abnormality	SPR
ENSG00000116127.17	Metabbolism_abnormality	ALMS1
ENSG00000114956.19	Metabbolism_abnormality	DGUOK
ENSG00000163170.11	Metabbolism_abnormality	BOLA3
ENSG00000204843.12	Metabbolism_abnormality	DCTN1
ENSG00000115275.11	Metabbolism_abnormality	MOGS
ENSG00000115386.5	Metabbolism_abnormality	REG1A
ENSG00000163541.11	Metabbolism_abnormality	SUCLG1
ENSG00000168878.16	Metabbolism_abnormality	SFTPB
ENSG00000172071.11	Metabbolism_abnormality	EIF2AK3
ENSG00000153574.8	Metabbolism_abnormality	RPIA
ENSG00000211592.8	Metabbolism_abnormality	IGKC
ENSG00000115085.13	Metabbolism_abnormality	ZAP70
ENSG00000144182.16	Metabbolism_abnormality	LIPT1
ENSG00000153201.15	Metabbolism_abnormality	RANBP2
ENSG00000135960.9	Metabbolism_abnormality	EDAR
ENSG00000144061.12	Metabbolism_abnormality	NPHP1
ENSG00000136689.18	Metabbolism_abnormality	IL1RN
ENSG00000115107.19	Metabbolism_abnormality	STEAP3
ENSG00000074047.21	Metabbolism_abnormality	GLI2
ENSG00000264229.1	Metabbolism_abnormality	RNU4ATAC
